STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH
47,470,Humphreys County,085,0850
47,470,Jackson County,087,0870
47,470,Jefferson County,089,0890
47,470,Johnson County,091,0910
47,470,Knox County,093,0930
47,470,Lake County,095,0950
47,470,Lauderdale County,097,0970
47,470,Lawrence County,099,0990
47,470,Lewis County,101,1010
47,470,Lincoln County,103,1030
47,470,Loudon County,105,1050
47,470,Macon County,111,1110
47,470,Madison County,113,1130
47,470,Marion County,115,1150
47,470,Marshall County,117,1170
47,470,Maury County,119,1190
47,470,McMinn County,107,1070
47,470,McNairy County,109,1090
47,470,Meigs County,121,1210
47,470,Monroe County,123,1230
47,470,Montgomery County,125,1250
47,470,Moore County,127,1270
47,470,Morgan County,129,1290
47,470,Obion County,131,1310
47,470,Overton County,133,1330
47,470,Perry County,135,1350
47,470,Pickett County,137,1370
47,470,Polk County,139,1390
47,470,Putnam County,141,1410
47,470,Rhea County,143,1430
47,470,Roane County,145,1450
47,470,Robertson County,147,1470
47,470,Rutherford County,149,1490
47,470,Scott County,151,1510
47,470,Sequatchie County,153,1530
47,470,Sevier County,155,1550
47,470,Shelby County,157,1570
47,470,Smith County,159,1590
47,470,Stewart County,161,1610
47,470,Sullivan County,163,1630
47,470,Sumner County,165,1650
47,470,Tipton County,167,1670
47,470,Trousdale County,169,1690
47,470,Unicoi County,171,1710
47,470,Union County,173,1730
47,470,Van Buren County,175,1750
47,470,Warren County,177,1770
47,470,Washington County,179,1790
47,470,Wayne County,181,1810
47,470,Weakley County,183,1830
47,470,White County,185,1850
47,470,Williamson County,187,1870
47,470,Wilson County,189,1890
48,480,Anderson County,001,0010
48,480,Andrews County,003,0030
48,480,Angelina County,005,0050
48,480,Aransas County,007,0070
48,480,Archer County,009,0090
48,480,Armstrong County,011,0110
48,480,Atascosa County,013,0130
48,480,Austin County,015,0150
48,480,Bailey County,017,0170
48,480,Bandera County,019,0190
48,480,Bastrop County,021,0210
48,480,Baylor County,023,0230
48,480,Bee County,025,0250
48,480,Bell County,027,0270
48,480,Bexar County,029,0290
48,480,Blanco County,031,0310
48,480,Borden County,033,0330
48,480,Bosque County,035,0350
48,480,Bowie County,037,0370
48,480,Brazoria County,039,0390
48,480,Brazos County,041,0410
48,480,Brewster County,043,0430
48,480,Briscoe County,045,0450
48,480,Brooks County,047,0470
48,480,Brown County,049,0490
48,480,Burleson County,051,0510
48,480,Burnet County,053,0530
48,480,Caldwell County,055,0550
48,480,Calhoun County,057,0570
48,480,Callahan County,059,0590
48,480,Cameron County,061,0610
48,480,Camp County,063,0630
48,480,Carson County,065,0650
48,480,Cass County,067,0670
48,480,Castro County,069,0690
48,480,Chambers County,071,0710
48,480,Cherokee County,073,0730
48,480,Childress County,075,0750
48,480,Clay County,077,0770
48,480,Cochran County,079,0790
48,480,Coke County,081,0810
48,480,Coleman County,083,0830
48,480,Collin County,085,0850
48,480,Collingsworth County,087,0870
48,480,Colorado County,089,0890
48,480,Comal County,091,0910
48,480,Comanche County,093,0930
48,480,Concho County,095,0950
48,480,Cooke County,097,0970
48,480,Coryell County,099,0990
48,480,Cottle County,101,1010
48,480,Crane County,103,1030
48,480,Crockett County,105,1050
48,480,Crosby County,107,1070
48,480,Culberson County,109,1090
48,480,Dallam County,111,1110
48,480,Dallas County,113,1130
48,480,Dawson County,115,1150
48,480,DeWitt County,123,1230
48,480,Deaf Smith County,117,1170
48,480,Delta County,119,1190
48,480,Denton County,121,1210
48,480,Dickens County,125,1250
48,480,Dimmit County,127,1270
48,480,Donley County,129,1290
48,480,Duval County,131,1310
48,480,Eastland County,133,1330
48,480,Ector County,135,1350
48,480,Edwards County,137,1370
48,480,El Paso County,141,1410
48,480,Ellis County,139,1390
48,480,Erath County,143,1430
48,480,Falls County,145,1450
48,480,Fannin County,147,1470
48,480,Fayette County,149,1490
48,480,Fisher County,151,1510
48,480,Floyd County,153,1530
48,480,Foard County,155,1550
48,480,Fort Bend County,157,1570
48,480,Franklin County,159,1590
48,480,Freestone County,161,1610
48,480,Frio County,163,1630
48,480,Gaines County,165,1650
48,480,Galveston County,167,1670
48,480,Garza County,169,1690
48,480,Gillespie County,171,1710
48,480,Glasscock County,173,1730
48,480,Goliad County,175,1750
48,480,Gonzales County,177,1770
48,480,Gray County,179,1790
48,480,Grayson County,181,1810
48,480,Gregg County,183,1830
48,480,Grimes County,185,1850
48,480,Guadalupe County,187,1870
48,480,Hale County,189,1890
48,480,Hall County,191,1910
48,480,Hamilton County,193,1930
48,480,Hansford County,195,1950
48,480,Hardeman County,197,1970
48,480,Hardin County,199,1990
48,480,Harris County,201,2010
48,480,Harrison County,203,2030
48,480,Hartley County,205,2050
48,480,Haskell County,207,2070
48,480,Hays County,209,2090
48,480,Hemphill County,211,2110
48,480,Henderson County,213,2130
48,480,Hidalgo County,215,2150
48,480,Hill County,217,2170
48,480,Hockley County,219,2190
48,480,Hood County,221,2210
48,480,Hopkins County,223,2230
48,480,Houston County,225,2250
48,480,Howard County,227,2270
48,480,Hudspeth County,229,2290
48,480,Hunt County,231,2310
48,480,Hutchinson County,233,2330
48,480,Irion County,235,2350
48,480,Jack County,237,2370
48,480,Jackson County,239,2390
48,480,Jasper County,241,2410
48,480,Jeff Davis County,243,2430
48,480,Jefferson County,245,2450
48,480,Jim Hogg County,247,2470
48,480,Jim Wells County,249,2490
48,480,Johnson County,251,2510
48,480,Jones County,253,2530
48,480,Karnes County,255,2550
48,480,Kaufman County,257,2570
48,480,Kendall County,259,2590
48,480,Kenedy County,261,2610
48,480,Kent County,263,2630
48,480,Kerr County,265,2650
48,480,Kimble County,267,2670
48,480,King County,269,2690
48,480,Kinney County,271,2710
48,480,Kleberg County,273,2730
48,480,Knox County,275,2750
48,480,La Salle County,283,2830
48,480,Lamar County,277,2770
48,480,Lamb County,279,2790
48,480,Lampasas County,281,2810
48,480,Lavaca County,285,2850
48,480,Lee County,287,2870
48,480,Leon County,289,2890
48,480,Liberty County,291,2910
48,480,Limestone County,293,2930
48,480,Lipscomb County,295,2950
48,480,Live Oak County,297,2970
48,480,Llano County,299,2990
48,480,Loving County,301,3010
48,480,Lubbock County,303,3030
48,480,Lynn County,305,3050
48,480,Madison County,313,3130
48,480,Marion County,315,3150
48,480,Martin County,317,3170
48,480,Mason County,319,3190
48,480,Matagorda County,321,3210
48,480,Maverick County,323,3230
48,480,McCulloch County,307,3070
48,480,McLennan County,309,3090
48,480,McMullen County,311,3110
48,480,Medina County,325,3250
48,480,Menard County,327,3270
48,480,Midland County,329,3290
48,480,Milam County,331,3310
48,480,Mills County,333,3330
48,480,Mitchell County,335,3350
48,480,Montague County,337,3370
48,480,Montgomery County,339,3390
48,480,Moore County,341,3410
48,480,Morris County,343,3430
48,480,Motley County,345,3450
48,480,Nacogdoches County,347,3470
48,480,Navarro County,349,3490
48,480,Newton County,351,3510
48,480,Nolan County,353,3530
48,480,Nueces County,355,3550
48,480,Ochiltree County,357,3570
48,480,Oldham County,359,3590
48,480,Orange County,361,3610
48,480,Palo Pinto County,363,3630
48,480,Panola County,365,3650
48,480,Parker County,367,3670
48,480,Parmer County,369,3690
48,480,Pecos County,371,3710
48,480,Polk County,373,3730
48,480,Potter County,375,3750
48,480,Presidio County,377,3770
48,480,Rains County,379,3790
48,480,Randall County,381,3810
48,480,Reagan County,383,3830
48,480,Real County,385,3850
48,480,Red River County,387,3870
48,480,Reeves County,389,3890
48,480,Refugio County,391,3910
48,480,Roberts County,393,3930
48,480,Robertson County,395,3950
48,480,Rockwall County,397,3970
48,480,Runnels County,399,3990
48,480,Rusk County,401,4010
48,480,Sabine County,403,4030
48,480,San Augustine County,405,4050
48,480,San Jacinto County,407,4070
48,480,San Patricio County,409,4090
48,480,San Saba County,411,4110
48,480,Schleicher County,413,4130
48,480,Scurry County,415,4150
48,480,Shackelford County,417,4170
48,480,Shelby County,419,4190
48,480,Sherman County,421,4210
48,480,Smith County,423,4230
48,480,Somervell County,425,4250
48,480,Starr County,427,4270
48,480,Stephens County,429,4290
48,480,Sterling County,431,4310
48,480,Stonewall County,433,4330
48,480,Sutton County,435,4350
48,480,Swisher County,437,4370
48,480,Tarrant County,439,4390
48,480,Taylor County,441,4410
48,480,Terrell County,443,4430
48,480,Terry County,445,4450
48,480,Throckmorton County,447,4470
48,480,Titus County,449,4490
48,480,Tom Green County,451,4510
48,480,Travis County,453,4530
48,480,Trinity County,455,4550
48,480,Tyler County,457,4570
48,480,Upshur County,459,4590
48,480,Upton County,461,4610
48,480,Uvalde County,463,4630
48,480,Val Verde County,465,4650
48,480,Van Zandt County,467,4670
48,480,Victoria County,469,4690
48,480,Walker County,471,4710
48,480,Waller County,473,4730
48,480,Ward County,475,4750
48,480,Washington County,477,4770
48,480,Webb County,479,4790
48,480,Wharton County,481,4810
48,480,Wheeler County,483,4830
48,480,Wichita County,485,4850
48,480,Wilbarger County,487,4870
48,480,Willacy County,489,4890
48,480,Williamson County,491,4910
48,480,Wilson County,493,4930
48,480,Winkler County,495,4950
48,480,Wise County,497,4970
48,480,Wood County,499,4990
48,480,Yoakum County,501,5010
48,480,Young County,503,5030
48,480,Zapata County,505,5050
48,480,Zavala County,507,5070
49,490,Beaver County,001,0010
49,490,Box Elder County,003,0030
49,490,Cache County,005,0050
49,490,Carbon County,007,0070
49,490,Daggett County,009,0090
49,490,Davis County,011,0110
49,490,Duchesne County,013,0130
49,490,Emery County,015,0150
49,490,Garfield County,017,0170
49,490,Grand County,019,0190
49,490,Iron County,021,0210
49,490,Juab County,023,0230
49,490,Kane County,025,0250
49,490,Millard County,027,0270
49,490,Morgan County,029,0290
49,490,Piute County,031,0310
49,490,Rich County,033,0330
49,490,Salt Lake County,035,0350
49,490,San Juan County,037,0370
49,490,Sanpete County,039,0390
49,490,Sevier County,041,0410
49,490,Summit County,043,0430
49,490,Tooele County,045,0450
49,490,Uintah County,047,0470
49,490,Utah County,049,0490
49,490,Wasatch County,051,0510
49,490,Washington County,053,0530
49,490,Wayne County,055,0550
49,490,Weber County,057,0570
50,500,Addison County,001,0010
50,500,Bennington County,003,0030
50,500,Caledonia County,005,0050
50,500,Chittenden County,007,0070
50,500,Essex County,009,0090
50,500,Franklin County,011,0110
50,500,Grand Isle County,013,0130
50,500,Lamoille County,015,0150
50,500,Orange County,017,0170
50,500,Orleans County,019,0190
50,500,Rutland County,021,0210
50,500,Washington County,023,0230
50,500,Windham County,025,0250
50,500,Windsor County,027,0270
51,510,Accomack County,001,0010
51,510,Albemarle County,003,0030
51,510,Alexandria city,510,5100
51,510,Alleghany County,005,0050
51,510,Amelia County,007,0070
51,510,Amherst County,009,0090
51,510,Appomattox County,011,0110
51,510,Arlington County,013,0130
51,510,Augusta County,015,0150
51,510,Bath County,017,0170
51,510,Bedford County,019,0190
51,510,Bedford city,515,5150
51,510,Bland County,021,0210
51,510,Botetourt County,023,0230
51,510,Bristol city,520,5200
51,510,Brunswick County,025,0250
51,510,Buchanan County,027,0270
51,510,Buckingham County,029,0290
51,510,Buena Vista city,530,5300
51,510,Campbell County,031,0310
51,510,Caroline County,033,0330
51,510,Carroll County,035,0350
51,510,Charles City County,036,0360
51,510,Charlotte County,037,0370
51,510,Charlottesville city,540,5400
51,510,Chesapeake city,550,5500
51,510,Chesterfield County,041,0410
51,510,Clarke County,043,0430
51,510,Clifton Forge City,560,5600
51,510,Colonial Heights city,570,5700
51,510,Covington city,580,5800
51,510,Craig County,045,0450
51,510,Culpeper County,047,0470
51,510,Cumberland County,049,0490
51,510,Danville city,590,5900
51,510,Dickenson County,051,0510
51,510,Dinwiddie County,053,0530
51,510,Emporia city,595,5950
51,510,Essex County,057,0570
51,510,Fairfax County,059,0590
51,510,Fairfax city,600,6000
51,510,Falls Church city,610,6100
51,510,Fauquier County,061,0610
51,510,Floyd County,063,0630
51,510,Fluvanna County,065,0650
51,510,Franklin County,067,0670
51,510,Franklin city,620,6200
51,510,Frederick County,069,0690
51,510,Fredericksburg city,630,6300
51,510,Galax city,640,6400
51,510,Giles County,071,0710
51,510,Gloucester County,073,0730
51,510,Goochland County,075,0750
51,510,Grayson County,077,0770
51,510,Greene County,079,0790
51,510,Greensville County,081,0810
51,510,Halifax County,083,0830
51,510,Hampton city,650,6500
51,510,Hanover County,085,0850
51,510,Harrisonburg city,660,6600
51,510,Henrico County,087,0870
51,510,Henry County,089,0890
51,510,Highland County,091,0910
51,510,Hopewell city,670,6700
51,510,Isle of Wight County,093,0930
51,510,James City County,095,0950
51,510,King George County,099,0990
51,510,King William County,101,1010
51,510,King and Queen County,097,0970
51,510,Lancaster County,103,1030
51,510,Lee County,105,1050
51,510,Lexington city,678,6780
51,510,Loudoun County,107,1070
51,510,Louisa County,109,1090
51,510,Lunenburg County,111,1110
51,510,Lynchburg city,680,6800
51,510,Madison County,113,1130
51,510,Martinsville city,690,6900
51,510,Mathews County,115,1150
51,510,Mecklenburg County,117,1170
51,510,Middlesex County,119,1190
51,510,Montgomery County,121,1210
51,510,Nansemond County,123,1230
51,510,Nelson County,125,1250
51,510,New Kent County,127,1270
51,510,Newport News city,700,7000
51,510,Norfolk city,710,7100
51,510,Northampton County,131,1310
51,510,Northumberland County,133,1330
51,510,Norton city,720,7200
51,510,Nottoway County,135,1350
51,510,Orange County,137,1370
51,510,Page County,139,1390
51,510,Patrick County,141,1410
51,510,Petersburg city,730,7300
51,510,Pittsylvania County,143,1430
51,510,Portsmouth city,740,7400
51,510,Powhatan County,145,1450
51,510,Prince Edward County,147,1470
51,510,Prince George County,149,1490
51,510,Prince William County,153,1530
51,510,Pulaski County,155,1550
51,510,Radford city,750,7500
51,510,Rappahannock County,157,1570
51,510,Richmond County,159,1590
51,510,Richmond city,760,7600
51,510,Roanoke County,161,1610
51,510,Roanoke city,770,7700
51,510,Rockbridge County,163,1630
51,510,Rockingham County,165,1650
51,510,Russell County,167,1670
51,510,Salem city,775,7750
51,510,Scott County,169,1690
51,510,Shenandoah County,171,1710
51,510,Smyth County,173,1730
51,510,South Boston City,780,7800
51,510,Southampton County,175,1750
51,510,Spotsylvania County,177,1770
51,510,Stafford County,179,1790
51,510,Staunton city,790,7900
51,510,Suffolk city,800,8000
51,510,Surry County,181,1810
51,510,Sussex County,183,1830
51,510,Tazewell County,185,1850
51,510,Virginia Beach city,810,8100
51,510,Warren County,187,1870
51,510,Washington County,191,1910
51,510,Waynesboro city,820,8200
51,510,Westmoreland County,193,1930
51,510,Williamsburg city,830,8300
